sample_id	population	group
EFYaak_21_012	EF_Yaak_21	Kootenai
EFYaak_21_013	EF_Yaak_21	Kootenai
EFYaak_21_014	EF_Yaak_21	Kootenai
EFYaak_21_015	EF_Yaak_21	Kootenai
EFYaak_21_016	EF_Yaak_21	Kootenai
EFYaak_21_017	EF_Yaak_21	Kootenai
EFYaak_21_018	EF_Yaak_21	Kootenai
EFYaak_21_019	EF_Yaak_21	Kootenai
EFYaak_21_020	EF_Yaak_21	Kootenai
EFYaak_21_021	EF_Yaak_21	Kootenai
EFYaak_21_022	EF_Yaak_21	Kootenai
EFYaak_21_023	EF_Yaak_21	Kootenai
EFYaak_21_024	EF_Yaak_21	Kootenai
EFYaak_21_025	EF_Yaak_21	Kootenai
EFYaak_21_026	EF_Yaak_21	Kootenai
EFYaak_21_027	EF_Yaak_21	Kootenai
EFYaak_21_028	EF_Yaak_21	Kootenai
EFYaak_21_029	EF_Yaak_21	Kootenai
EFYaak_21_030	EF_Yaak_21	Kootenai
EFYaak_21_031	EF_Yaak_21	Kootenai
EFYaak_21_032	EF_Yaak_21	Kootenai
EFYaak_21_033	EF_Yaak_21	Kootenai
EFYaak_21_034	EF_Yaak_21	Kootenai
EFYaak_21_035	EF_Yaak_21	Kootenai
EFYaak_21_036	EF_Yaak_21	Kootenai
EFYaak_21_037	EF_Yaak_21	Kootenai
EFYaak_21_038	EF_Yaak_21	Kootenai
EFYaak_21_039	EF_Yaak_21	Kootenai
EFYaak_21_040	EF_Yaak_21	Kootenai
EFYaak_21_041	EF_Yaak_21	Kootenai
EFYaak_21_042	EF_Yaak_21	Kootenai
EFYaak_21_043	EF_Yaak_21	Kootenai
EFYaak_21_044	EF_Yaak_21	Kootenai
EFYaak_21_045	EF_Yaak_21	Kootenai
EFYaak_21_046	EF_Yaak_21	Kootenai
EFYaak_21_047	EF_Yaak_21	Kootenai
EFYaak_21_048	EF_Yaak_21	Kootenai
EFYaak_21_049	EF_Yaak_21	Kootenai
EFYaak_21_050	EF_Yaak_21	Kootenai
EFYaak_21_051	EF_Yaak_21	Kootenai
EFYaak_21_052	EF_Yaak_21	Kootenai
EFYaak_21_053	EF_Yaak_21	Kootenai
EFYaak_21_054_1	EF_Yaak_21	Kootenai
EFYaak_21_055	EF_Yaak_21	Kootenai
EFYaak_21_056	EF_Yaak_21	Kootenai
EFYaak_21_057	EF_Yaak_21	Kootenai
EFYaak_21_058	EF_Yaak_21	Kootenai
EFYaak_21_059	EF_Yaak_21	Kootenai
EFYaak_21_060	EF_Yaak_21	Kootenai
EFYaak_21_061	EF_Yaak_21	Kootenai
EFYaak_21_062	EF_Yaak_21	Kootenai
EFYaak_21_063	EF_Yaak_21	Kootenai
EFYaak_21_064	EF_Yaak_21	Kootenai
EFYaak_21_065	EF_Yaak_21	Kootenai
EFYaak_21_066	EF_Yaak_21	Kootenai
EFYaak_21_067	EF_Yaak_21	Kootenai
EFYaak_21_068	EF_Yaak_21	Kootenai
EFYaak_21_070	EF_Yaak_21	Kootenai
EFYaak_21_071	EF_Yaak_21	Kootenai
EFYaak_21_072	EF_Yaak_21	Kootenai
EFYaak_21_073	EF_Yaak_21	Kootenai
EFYaak_21_075	EF_Yaak_21	Kootenai
EFYaak_21_076	EF_Yaak_21	Kootenai
EFYaak_21_077	EF_Yaak_21	Kootenai
EFYaak_21_078	EF_Yaak_21	Kootenai
EFYaak_21_079	EF_Yaak_21	Kootenai
EFYaak_21_080	EF_Yaak_21	Kootenai
EFYaak_21_081	EF_Yaak_21	Kootenai
EFYaak_21_082	EF_Yaak_21	Kootenai
EFYaak_21_083	EF_Yaak_21	Kootenai
EFYaak_21_084	EF_Yaak_21	Kootenai
EFYaak_21_085	EF_Yaak_21	Kootenai
EFYaak_21_086	EF_Yaak_21	Kootenai
EFYaak_21_087	EF_Yaak_21	Kootenai
EFYaak_21_088	EF_Yaak_21	Kootenai
EFYaak_21_089	EF_Yaak_21	Kootenai
EFYaak_21_090	EF_Yaak_21	Kootenai
EFYaak_21_091	EF_Yaak_21	Kootenai
EFYaak_21_092	EF_Yaak_21	Kootenai
EFYaak_21_093	EF_Yaak_21	Kootenai
EFYaak_21_094	EF_Yaak_21	Kootenai
EFYaak_21_095	EF_Yaak_21	Kootenai
EFYaak_21_096	EF_Yaak_21	Kootenai
EFYaak_21_097	EF_Yaak_21	Kootenai
EFYaak_21_098	EF_Yaak_21	Kootenai
EFYaak_21_099	EF_Yaak_21	Kootenai
EFYaak_21_100	EF_Yaak_21	Kootenai
EFYaak_21_101	EF_Yaak_21	Kootenai
EFYaak_21_102	EF_Yaak_21	Kootenai
EFYaak_21_103	EF_Yaak_21	Kootenai
EFYaak_21_104	EF_Yaak_21	Kootenai
EFYaak_21_105	EF_Yaak_21	Kootenai
EFYaak_21_106	EF_Yaak_21	Kootenai
EFYaak_21_107	EF_Yaak_21	Kootenai
EFYaak_21_108	EF_Yaak_21	Kootenai
EFYaak_21_109	EF_Yaak_21	Kootenai
EFYaak_21_110	EF_Yaak_21	Kootenai
EFYaak_21_111	EF_Yaak_21	Kootenai
EFYaak_22_001_1	EF_Yaak_22	Kootenai
EFYaak_22_001	EF_Yaak_22	Kootenai
EFYaak_22_002	EF_Yaak_22	Kootenai
EFYaak_22_003	EF_Yaak_22	Kootenai
EFYaak_22_004	EF_Yaak_22	Kootenai
EFYaak_22_005	EF_Yaak_22	Kootenai
EFYaak_22_006	EF_Yaak_22	Kootenai
EFYaak_22_008	EF_Yaak_22	Kootenai
EFYaak_22_009	EF_Yaak_22	Kootenai
EFYaak_22_010	EF_Yaak_22	Kootenai
EFYaak_22_012	EF_Yaak_22	Kootenai
EFYaak_22_013	EF_Yaak_22	Kootenai
EFYaak_22_014	EF_Yaak_22	Kootenai
EFYaak_22_015	EF_Yaak_22	Kootenai
EFYaak_22_016	EF_Yaak_22	Kootenai
EFYaak_22_017	EF_Yaak_22	Kootenai
EFYaak_22_018	EF_Yaak_22	Kootenai
EFYaak_22_019	EF_Yaak_22	Kootenai
EFYaak_22_020	EF_Yaak_22	Kootenai
EFYaak_22_021	EF_Yaak_22	Kootenai
EFYaak_22_022	EF_Yaak_22	Kootenai
EFYaak_22_023	EF_Yaak_22	Kootenai
EFYaak_22_024	EF_Yaak_22	Kootenai
EFYaak_22_025	EF_Yaak_22	Kootenai
EFYaak_22_026	EF_Yaak_22	Kootenai
EFYaak_22_027	EF_Yaak_22	Kootenai
EFYaak_22_028	EF_Yaak_22	Kootenai
EFYaak_22_029	EF_Yaak_22	Kootenai
EFYaak_22_030	EF_Yaak_22	Kootenai
EFYaak_22_031	EF_Yaak_22	Kootenai
EFYaak_22_032	EF_Yaak_22	Kootenai
EFYaak_22_033	EF_Yaak_22	Kootenai
EFYaak_22_035	EF_Yaak_22	Kootenai
EFYaak_22_036	EF_Yaak_22	Kootenai
EFYaak_22_037	EF_Yaak_22	Kootenai
EFYaak_22_038	EF_Yaak_22	Kootenai
EFYaak_22_039	EF_Yaak_22	Kootenai
EFYaak_22_040	EF_Yaak_22	Kootenai
EFYaak_22_041	EF_Yaak_22	Kootenai
EFYaak_22_042	EF_Yaak_22	Kootenai
EFYaak_22_043	EF_Yaak_22	Kootenai
EFYaak_22_044	EF_Yaak_22	Kootenai
EFYaak_22_045	EF_Yaak_22	Kootenai
EFYaak_22_046	EF_Yaak_22	Kootenai
EFYaak_22_047	EF_Yaak_22	Kootenai
EFYaak_22_048	EF_Yaak_22	Kootenai
EFYaak_22_049	EF_Yaak_22	Kootenai
EFYaak_22_050	EF_Yaak_22	Kootenai
EFYaak_22_051	EF_Yaak_22	Kootenai
EFYaak_22_052	EF_Yaak_22	Kootenai
EFYaak_22_054	EF_Yaak_22	Kootenai
EFYaak_22_055	EF_Yaak_22	Kootenai
EFYaak_22_056	EF_Yaak_22	Kootenai
EFYaak_22_057	EF_Yaak_22	Kootenai
EFYaak_22_058	EF_Yaak_22	Kootenai
EFYaak_22_059	EF_Yaak_22	Kootenai
EFYaak_22_060	EF_Yaak_22	Kootenai
EFYaak_22_062	EF_Yaak_22	Kootenai
EFYaak_22_063	EF_Yaak_22	Kootenai
EFYaak_22_064	EF_Yaak_22	Kootenai
EFYaak_22_065	EF_Yaak_22	Kootenai
EFYaak_22_066	EF_Yaak_22	Kootenai
EFYaak_22_067	EF_Yaak_22	Kootenai
EFYaak_22_068	EF_Yaak_22	Kootenai
EFYaak_22_070	EF_Yaak_22	Kootenai
EFYaak_22_072	EF_Yaak_22	Kootenai
EFYaak_22_075	EF_Yaak_22	Kootenai
EFYaak_22_076	EF_Yaak_22	Kootenai
EFYaak_22_077	EF_Yaak_22	Kootenai
EFYaak_22_078	EF_Yaak_22	Kootenai
EFYaak_22_079	EF_Yaak_22	Kootenai
EFYaak_22_080	EF_Yaak_22	Kootenai
EFYaak_22_081	EF_Yaak_22	Kootenai
EFYaak_22_083	EF_Yaak_22	Kootenai
EFYaak_22_086	EF_Yaak_22	Kootenai
EFYaak_22_088	EF_Yaak_22	Kootenai
EFYaak_22_089	EF_Yaak_22	Kootenai
EFYaak_22_090	EF_Yaak_22	Kootenai
EFYaak_22_091	EF_Yaak_22	Kootenai
EFYaak_22_092	EF_Yaak_22	Kootenai
EFYaak_22_094	EF_Yaak_22	Kootenai
EFYaak_22_095	EF_Yaak_22	Kootenai
EFYaak_22_096	EF_Yaak_22	Kootenai
EFYaak_22_097	EF_Yaak_22	Kootenai
EFYaak_22_098	EF_Yaak_22	Kootenai
EFYaak_22_099	EF_Yaak_22	Kootenai
EFYaak_22_100	EF_Yaak_22	Kootenai
EFYaak_22_101	EF_Yaak_22	Kootenai
EFYaak_22_102	EF_Yaak_22	Kootenai
EFYaak_22_103	EF_Yaak_22	Kootenai
EFYaak_22_104	EF_Yaak_22	Kootenai
EFYaak_22_105	EF_Yaak_22	Kootenai
EFYaak_22_106	EF_Yaak_22	Kootenai
EFYaak_22_107	EF_Yaak_22	Kootenai
EFYaak_22_108	EF_Yaak_22	Kootenai
EFYaak_22_109	EF_Yaak_22	Kootenai
EFYaak_22_111	EF_Yaak_22	Kootenai
EFYaak_22_112	EF_Yaak_22	Kootenai
EFYaak_22_113	EF_Yaak_22	Kootenai
EFYaak_22_114	EF_Yaak_22	Kootenai
EFYaak_22_116	EF_Yaak_22	Kootenai
EFYaak_22_117	EF_Yaak_22	Kootenai
EFYaak_22_118	EF_Yaak_22	Kootenai
EFYaak_22_119	EF_Yaak_22	Kootenai
EFYaak_22_120	EF_Yaak_22	Kootenai
EFYaak_22_121	EF_Yaak_22	Kootenai
EFYaak_22_122	EF_Yaak_22	Kootenai
EFYaak_22_123	EF_Yaak_22	Kootenai
EFYaak_22_124	EF_Yaak_22	Kootenai
EFYaak_22_125	EF_Yaak_22	Kootenai
EFYaak_22_126	EF_Yaak_22	Kootenai
EFYaak_24_001	EF_Yaak_24	Kootenai
EFYaak_24_002	EF_Yaak_24	Kootenai
EFYaak_24_003	EF_Yaak_24	Kootenai
EFYaak_24_004	EF_Yaak_24	Kootenai
EFYaak_24_005	EF_Yaak_24	Kootenai
EFYaak_24_006	EF_Yaak_24	Kootenai
EFYaak_24_007	EF_Yaak_24	Kootenai
EFYaak_24_008	EF_Yaak_24	Kootenai
EFYaak_24_009	EF_Yaak_24	Kootenai
EFYaak_24_010	EF_Yaak_24	Kootenai
EFYaak_24_011	EF_Yaak_24	Kootenai
EFYaak_24_012	EF_Yaak_24	Kootenai
EFYaak_24_013	EF_Yaak_24	Kootenai
EFYaak_24_014	EF_Yaak_24	Kootenai
EFYaak_24_015	EF_Yaak_24	Kootenai
EFYaak_24_016	EF_Yaak_24	Kootenai
EFYaak_24_017	EF_Yaak_24	Kootenai
EFYaak_24_018	EF_Yaak_24	Kootenai
EFYaak_24_019	EF_Yaak_24	Kootenai
EFYaak_24_020	EF_Yaak_24	Kootenai
EFYaak_24_021	EF_Yaak_24	Kootenai
EFYaak_24_022	EF_Yaak_24	Kootenai
EFYaak_24_023	EF_Yaak_24	Kootenai
EFYaak_24_024	EF_Yaak_24	Kootenai
EFYaak_24_025	EF_Yaak_24	Kootenai
EFYaak_24_026	EF_Yaak_24	Kootenai
EFYaak_24_027	EF_Yaak_24	Kootenai
EFYaak_24_028	EF_Yaak_24	Kootenai
EFYaak_24_029	EF_Yaak_24	Kootenai
EFYaak_24_030	EF_Yaak_24	Kootenai
EFYaak_24_031	EF_Yaak_24	Kootenai
EFYaak_24_032	EF_Yaak_24	Kootenai
EFYaak_24_033	EF_Yaak_24	Kootenai
EFYaak_24_034	EF_Yaak_24	Kootenai
EFYaak_24_035	EF_Yaak_24	Kootenai
EFYaak_24_036	EF_Yaak_24	Kootenai
EFYaak_24_037	EF_Yaak_24	Kootenai
EFYaak_24_038	EF_Yaak_24	Kootenai
EFYaak_24_039	EF_Yaak_24	Kootenai
EFYaak_24_040	EF_Yaak_24	Kootenai
EFYaak_24_041	EF_Yaak_24	Kootenai
EFYaak_24_042	EF_Yaak_24	Kootenai
EFYaak_24_043	EF_Yaak_24	Kootenai
EFYaak_24_044	EF_Yaak_24	Kootenai
EFYaak_24_045	EF_Yaak_24	Kootenai
EFYaak_24_046	EF_Yaak_24	Kootenai
EFYaak_24_047	EF_Yaak_24	Kootenai
EFYaak_24_048	EF_Yaak_24	Kootenai
EFYaak_24_049	EF_Yaak_24	Kootenai
EFYaak_24_050	EF_Yaak_24	Kootenai
EFYaak_24_051	EF_Yaak_24	Kootenai
EFYaak_24_052	EF_Yaak_24	Kootenai
EFYaak_24_053	EF_Yaak_24	Kootenai
EFYaak_24_054	EF_Yaak_24	Kootenai
EFYaak_24_055	EF_Yaak_24	Kootenai
EFYaak_24_056	EF_Yaak_24	Kootenai
EFYaak_24_057	EF_Yaak_24	Kootenai
EFYaak_24_058	EF_Yaak_24	Kootenai
EFYaak_24_059	EF_Yaak_24	Kootenai
EFYaak_24_060	EF_Yaak_24	Kootenai
EFYaak_24_061	EF_Yaak_24	Kootenai
EFYaak_24_062	EF_Yaak_24	Kootenai
EFYaak_24_063	EF_Yaak_24	Kootenai
EFYaak_24_064	EF_Yaak_24	Kootenai
EFYaak_24_065	EF_Yaak_24	Kootenai
EFYaak_24_066	EF_Yaak_24	Kootenai
EFYaak_24_067	EF_Yaak_24	Kootenai
EFYaak_24_068	EF_Yaak_24	Kootenai
EFYaak_24_070	EF_Yaak_24	Kootenai
EFYaak_24_071	EF_Yaak_24	Kootenai
EFYaak_24_072	EF_Yaak_24	Kootenai
EFYaak_24_073	EF_Yaak_24	Kootenai
EFYaak_24_075	EF_Yaak_24	Kootenai
EFYaak_24_076	EF_Yaak_24	Kootenai
EFYaak_24_077	EF_Yaak_24	Kootenai
EFYaak_24_078	EF_Yaak_24	Kootenai
EFYaak_24_079	EF_Yaak_24	Kootenai
EFYaak_24_080	EF_Yaak_24	Kootenai
EFYaak_24_081_1	EF_Yaak_24	Kootenai
EFYaak_24_081	EF_Yaak_24	Kootenai
EFYaak_24_082	EF_Yaak_24	Kootenai
EFYaak_24_083	EF_Yaak_24	Kootenai
EFYaak_24_084	EF_Yaak_24	Kootenai
EFYaak_24_085	EF_Yaak_24	Kootenai
EFYaak_24_086	EF_Yaak_24	Kootenai
EFYaak_24_087	EF_Yaak_24	Kootenai
EFYaak_24_088	EF_Yaak_24	Kootenai
EFYaak_24_089	EF_Yaak_24	Kootenai
EFYaak_24_090	EF_Yaak_24	Kootenai
EFYaak_24_091	EF_Yaak_24	Kootenai
EFYaak_24_092	EF_Yaak_24	Kootenai
EFYaak_24_093	EF_Yaak_24	Kootenai
EFYaak_24_094	EF_Yaak_24	Kootenai
EFYaak_24_095	EF_Yaak_24	Kootenai
EFYaak_24_096	EF_Yaak_24	Kootenai
EFYaak_24_097	EF_Yaak_24	Kootenai
EFYaak_24_098	EF_Yaak_24	Kootenai
EFYaak_24_099	EF_Yaak_24	Kootenai
EFYaak_24_100_1	EF_Yaak_24	Kootenai
EFYaak_24_100	EF_Yaak_24	Kootenai
EFYaak_24_101	EF_Yaak_24	Kootenai
EFYaak_24_102	EF_Yaak_24	Kootenai
EFYaak_24_103	EF_Yaak_24	Kootenai
EFYaak_24_104	EF_Yaak_24	Kootenai
EFYaak_24_105	EF_Yaak_24	Kootenai
EFYaak_24_106	EF_Yaak_24	Kootenai
EFYaak_24_107	EF_Yaak_24	Kootenai
EFYaak_24_108	EF_Yaak_24	Kootenai
EFYaak_24_109	EF_Yaak_24	Kootenai
EFYaak_24_110	EF_Yaak_24	Kootenai
EFYaak_24_111	EF_Yaak_24	Kootenai
EFYaak_24_112	EF_Yaak_24	Kootenai
ELD_21_01	Eagle_Lake	Hatchery_CRT
ELD_21_02	Eagle_Lake	Hatchery_CRT
ELD_21_03	Eagle_Lake	Hatchery_CRT
ELD_21_04	Eagle_Lake	Hatchery_CRT
ELD_21_05	Eagle_Lake	Hatchery_CRT
ELD_21_06	Eagle_Lake	Hatchery_CRT
ELD_21_07	Eagle_Lake	Hatchery_CRT
ELD_21_08	Eagle_Lake	Hatchery_CRT
ELD_21_10	Eagle_Lake	Hatchery_CRT
ELD_21_12	Eagle_Lake	Hatchery_CRT
ELD_21_13	Eagle_Lake	Hatchery_CRT
ELD_21_14	Eagle_Lake	Hatchery_CRT
ELD_21_15	Eagle_Lake	Hatchery_CRT
ELD_21_16	Eagle_Lake	Hatchery_CRT
ELD_21_17	Eagle_Lake	Hatchery_CRT
ELD_21_18	Eagle_Lake	Hatchery_CRT
ELD_21_19	Eagle_Lake	Hatchery_CRT
ELD_21_20	Eagle_Lake	Hatchery_CRT
ELD_21_21	Eagle_Lake	Hatchery_CRT
ELD_21_22	Eagle_Lake	Hatchery_CRT
ELD_21_23	Eagle_Lake	Hatchery_CRT
ELD_21_24	Eagle_Lake	Hatchery_CRT
ELD_21_26	Eagle_Lake	Hatchery_CRT
ELD_21_27	Eagle_Lake	Hatchery_CRT
ELD_21_28	Eagle_Lake	Hatchery_CRT
ELD_21_29	Eagle_Lake	Hatchery_CRT
ELD_21_30	Eagle_Lake	Hatchery_CRT
ElkLo_12_612	Lo_Elk_R	Up_Kootenai
ElkLo_12_613	Lo_Elk_R	Up_Kootenai
ElkLo_16_913	Lo_Elk_R	Up_Kootenai
ElkLo_16_914	Lo_Elk_R	Up_Kootenai
ElkLo_16_915	Lo_Elk_R	Up_Kootenai
ElkLo_16_917	Lo_Elk_R	Up_Kootenai
ElkLo_16_918	Lo_Elk_R	Up_Kootenai
ElkLo_16_919	Lo_Elk_R	Up_Kootenai
ElkLo_16_920	Lo_Elk_R	Up_Kootenai
ElkLo_16_921	Lo_Elk_R	Up_Kootenai
ElkLo_16_922	Lo_Elk_R	Up_Kootenai
ElkLo_16_923	Lo_Elk_R	Up_Kootenai
ElkLo_16_924	Lo_Elk_R	Up_Kootenai
ElkLo_16_926	Lo_Elk_R	Up_Kootenai
ElkLo_16_928	Lo_Elk_R	Up_Kootenai
ElkLo_16_929	Lo_Elk_R	Up_Kootenai
ElkLo_16_930	Lo_Elk_R	Up_Kootenai
ElkLo_16_933	Lo_Elk_R	Up_Kootenai
ElkLo_16_935	Lo_Elk_R	Up_Kootenai
ElkLo_16_936	Lo_Elk_R	Up_Kootenai
ELR1_2004_04_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_04	Lo_Elk_R	Up_Kootenai
ELR1_2004_05_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_05	Lo_Elk_R	Up_Kootenai
ELR1_2004_08_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_08	Lo_Elk_R	Up_Kootenai
ELR1_2004_09_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_09	Lo_Elk_R	Up_Kootenai
ELR1_2004_11_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_11	Lo_Elk_R	Up_Kootenai
ELR1_2004_12_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_12	Lo_Elk_R	Up_Kootenai
ELR1_2004_13_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_13	Lo_Elk_R	Up_Kootenai
ELR1_2004_14_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_14	Lo_Elk_R	Up_Kootenai
ELR1_2004_15	Lo_Elk_R	Up_Kootenai
ELR1_2004_16	Lo_Elk_R	Up_Kootenai
ELR1_2004_17	Lo_Elk_R	Up_Kootenai
ELR1_2004_18	Lo_Elk_R	Up_Kootenai
ELR1_2004_25	Lo_Elk_R	Up_Kootenai
ELR1_2004_26	Lo_Elk_R	Up_Kootenai
ELR1_2004_27	Lo_Elk_R	Up_Kootenai
ELR1_2004_28	Lo_Elk_R	Up_Kootenai
ERosebud_07_06	E_Rosebud	YCT
ERosebud_07_08	E_Rosebud	YCT
FA_19_1198	Farrell	Peace_R
FIN57_22_04	Findley	Athabasca
FIN57_22_05	Findley	Athabasca
FIN57_22_06	Findley	Athabasca
FIN57_22_08	Findley	Athabasca
FIN57_22_09_1	Findley	Athabasca
FIN57_22_09	Findley	Athabasca
FIN57_22_10	Findley	Athabasca
FIN57_22_11	Findley	Athabasca
FIN57_22_16	Findley	Athabasca
FIN57_22_17	Findley	Athabasca
FisherBW_11_138	Fisher_Wolf	Kootenai
FisherBW_11_147	Fisher_Wolf	Kootenai
FisherBW_11_148	Fisher_Wolf	Kootenai
FisherBW_11_149	Fisher_Wolf	Kootenai
FisherBW_11_150	Fisher_Wolf	Kootenai
FisherBW_11_151	Fisher_Wolf	Kootenai
FisherBW_11_153	Fisher_Wolf	Kootenai
FisherBW_11_154	Fisher_Wolf	Kootenai
FisherBW_11_155	Fisher_Wolf	Kootenai
FisherBW_11_156	Fisher_Wolf	Kootenai
FisherBW_11_157	Fisher_Wolf	Kootenai
FisherBW_11_158	Fisher_Wolf	Kootenai
FisherBW_11_159	Fisher_Wolf	Kootenai
FisherSilver_11_102	Fisher_Silver_Butte	Kootenai
FisherSilver_11_104	Fisher_Silver_Butte	Kootenai
FisherSilver_11_105	Fisher_Silver_Butte	Kootenai
FisherSilver_11_116	Fisher_Silver_Butte	Kootenai
FisherSilver_11_117	Fisher_Silver_Butte	Kootenai
Flat_00_81	Flat	YCT
Flattail_23_271	Flattail	WCT_Kootenai
Flattail_23_272	Flattail	WCT_Kootenai
Flattail_23_273	Flattail	WCT_Kootenai
Flattail_23_274	Flattail	WCT_Kootenai
Flattail_23_275	Flattail	WCT_Kootenai
Flattail_23_276	Flattail	WCT_Kootenai
Flattail_23_277_1	Flattail	WCT_Kootenai
Flattail_23_277	Flattail	WCT_Kootenai
Flattail_23_278_1	Flattail	WCT_Kootenai
Flattail_23_278	Flattail	WCT_Kootenai
Flattail_23_279_1	Flattail	WCT_Kootenai
Flattail_23_279	Flattail	WCT_Kootenai
Flattail_23_280_1	Flattail	WCT_Kootenai
Flattail_23_280	Flattail	WCT_Kootenai
Flattail_23_281	Flattail	WCT_Kootenai
Flattail_23_282	Flattail	WCT_Kootenai
Flattail_23_283	Flattail	WCT_Kootenai
Flattail_23_284	Flattail	WCT_Kootenai
Flattail_23_285	Flattail	WCT_Kootenai
Flattail_23_286	Flattail	WCT_Kootenai
Fleshman_21_17	Fleshman	YCT
FL_NA_1078	Fish_L	Up_Fraser
FL_NA_1095	Fish_L	Up_Fraser
Flow_17_451	Flower	Kootenai
Flow_17_452	Flower	Kootenai
Flow_17_453	Flower	Kootenai
Flow_17_454	Flower	Kootenai
Flow_17_455	Flower	Kootenai
Flow_17_456	Flower	Kootenai
Flow_17_457	Flower	Kootenai
Flow_17_458	Flower	Kootenai
Flow_17_459	Flower	Kootenai
Flow_17_460	Flower	Kootenai
Flow_17_461	Flower	Kootenai
Flow_17_462	Flower	Kootenai
Flow_17_463	Flower	Kootenai
Flow_17_465	Flower	Kootenai
Flow_17_466	Flower	Kootenai
Flow_17_467	Flower	Kootenai
Flow_17_468	Flower	Kootenai
Flow_17_469	Flower	Kootenai
Flow_17_470	Flower	Kootenai
Flow_17_471	Flower	Kootenai
Flow_17_472	Flower	Kootenai
Flow_17_473	Flower	Kootenai
Flow_17_474	Flower	Kootenai
Flow_17_475	Flower	Kootenai
Flow_17_476	Flower	Kootenai
Flow_17_477	Flower	Kootenai
Flow_17_478	Flower	Kootenai
Flow_17_479	Flower	Kootenai
Flow_17_480	Flower	Kootenai
FlowerPipe_11_09	Flower_Pipe	Kootenai
FlowerPipe_11_14	Flower_Pipe	Kootenai
FlowerPipe_11_19	Flower_Pipe	Kootenai
FlowerPipe_11_25	Flower_Pipe	Kootenai
FredD13_14_01	Fred	Athabasca
FredD13_14_02	Fred	Athabasca
FredD13_14_03	Fred	Athabasca
FredW54_12_01	Fred	Athabasca
FredW54_12_02	Fred	Athabasca
FredW54_12_03	Fred	Athabasca
FredW54_12_04	Fred	Athabasca
FredW54_12_05	Fred	Athabasca
FredW54_12_06	Fred	Athabasca
FredW54_12_07	Fred	Athabasca
GC1_23_01	Gold	WCT_Blackfoot
GC1_23_02	Gold	WCT_Blackfoot
GC1_23_03	Gold	WCT_Blackfoot
GC1_23_04	Gold	WCT_Blackfoot
GC1_23_05	Gold	WCT_Blackfoot
GE1	BC_IRT	BC_RBT
GeigerLo_22_01	Lo_Geiger_Lk	Kootenai
GeigerLo_22_02	Lo_Geiger_Lk	Kootenai
GeigerLo_22_03	Lo_Geiger_Lk	Kootenai
GeigerLo_22_04	Lo_Geiger_Lk	Kootenai
GeigerLo_22_05	Lo_Geiger_Lk	Kootenai
GeigerLo_22_06	Lo_Geiger_Lk	Kootenai
GeigerLo_22_07	Lo_Geiger_Lk	Kootenai
GeigerLo_22_08	Lo_Geiger_Lk	Kootenai
GeigerLo_22_09	Lo_Geiger_Lk	Kootenai
GeigerLo_22_10	Lo_Geiger_Lk	Kootenai
GeigerLo_22_11	Lo_Geiger_Lk	Kootenai
GeigerLo_22_12	Lo_Geiger_Lk	Kootenai
GeigerLo_22_13	Lo_Geiger_Lk	Kootenai
GeigerLo_22_14	Lo_Geiger_Lk	Kootenai
GeigerLo_22_15	Lo_Geiger_Lk	Kootenai
GeigerLo_22_16	Lo_Geiger_Lk	Kootenai
GeigerLo_22_17	Lo_Geiger_Lk	Kootenai
GeigerLo_22_18	Lo_Geiger_Lk	Kootenai
GeigerLo_22_19	Lo_Geiger_Lk	Kootenai
GeigerLo_22_20	Lo_Geiger_Lk	Kootenai
GeigerLo_22_21	Lo_Geiger_Lk	Kootenai
GeigerLo_22_22	Lo_Geiger_Lk	Kootenai
GeigerLo_22_23	Lo_Geiger_Lk	Kootenai
GeigerLo_22_24	Lo_Geiger_Lk	Kootenai
GeigerLo_22_25	Lo_Geiger_Lk	Kootenai
GeigerLo_22_26	Lo_Geiger_Lk	Kootenai
GeigerLo_22_27	Lo_Geiger_Lk	Kootenai
GeigerLo_22_29	Lo_Geiger_Lk	Kootenai
GeigerUp_22_01	Up_Geiger_Lk	Kootenai
GeigerUp_22_02	Up_Geiger_Lk	Kootenai
GeigerUp_22_03	Up_Geiger_Lk	Kootenai
GeigerUp_22_04	Up_Geiger_Lk	Kootenai
GeigerUp_22_05	Up_Geiger_Lk	Kootenai
GeigerUp_22_06	Up_Geiger_Lk	Kootenai
GeigerUp_22_08	Up_Geiger_Lk	Kootenai
GeigerUp_22_09	Up_Geiger_Lk	Kootenai
GeigerUp_22_10	Up_Geiger_Lk	Kootenai
GeigerUp_22_11	Up_Geiger_Lk	Kootenai
GeigerUp_22_12	Up_Geiger_Lk	Kootenai
GeigerUp_22_13	Up_Geiger_Lk	Kootenai
GeigerUp_22_14_1	Up_Geiger_Lk	Kootenai
GeigerUp_22_14	Up_Geiger_Lk	Kootenai
GeigerUp_22_15	Up_Geiger_Lk	Kootenai
GeigerUp_22_16	Up_Geiger_Lk	Kootenai
GeigerUp_22_17	Up_Geiger_Lk	Kootenai
